textDisplay,textOriginal,authorDisplayName,likeCount,publishedAt,updatedAt
~歌詞~努力　未来　A BEAUTIFUL STAR努力　未来　A BEAUTIFUL STAR努力　未来　A BEAUTIFUL STAR努力　未来　A BEAUTIFUL STARランドリー今日はガラ空きでラッキーデイかったりい油汚れもこれでバイバイ誰だ誰だ頭の中 呼びかける声はあれが欲しいこれが欲しいと歌っている幸せになりたい 楽して生きていたいこの手に掴みたい あなたのその胸の中ハッピーで埋め尽くして レストインピースまで行こうぜいつかみた地獄もいいところ 愛をばら撒いてアイラブユー貶してくれ 全部奪って笑ってくれマイハニー努力　未来　A BEAUTIFUL STAR努力　未来　A BEAUTIFUL STAR努力　未来　A BEAUTIFUL STARなんか忘れちゃってんだ努力　未来　A BEAUTIFUL STAR努力　未来　A BEAUTIFUL STAR努力　未来　A BEAUTIFUL STAR努力　未来　A BEAUTIFUL STAR4443で外れる炭酸水ハングリー拗らせて吐きそうな人生「止まない雨はない」より先に その傘をくれよあれが欲しい これが欲しい 全て欲しい ただ虚しい幸せになりたい  楽して生きていたい全部滅茶苦茶にしたい  何もかも消し去りたいあなたのその胸の中ラッキーで埋め尽くして レストインピースまで行こうぜ良い子だけ迎える天国じゃ どうも生きらんないアイラブユー貶して奪って笑ってくれマイハニー努力　未来　A BEAUTIFUL STAR努力　未来　A BEAUTIFUL STAR努力　未来　A BEAUTIFUL STARなんか忘れちゃってんだハッピー ラッキー こんにちはベイビー良い子でいたい そりゃつまらないハッピー ラッキー こんにちはベイビーソースイート努力　未来　A BEAUTIFUL STAR努力　未来　A BEAUTIFUL STAR努力　未来　A BEAUTIFUL STARなんかすごい良い感じ努力　未来　A BEAUTIFUL STAR努力　未来　A BEAUTIFUL STAR努力　未来　A BEAUTIFUL STAR努力　未来　A BEAUTIFUL STAR,"~歌詞~

努力　未来　A BEAUTIFUL STAR
努力　未来　A BEAUTIFUL STAR
努力　未来　A BEAUTIFUL STAR
努力　未来　A BEAUTIFUL STAR

ランドリー今日はガラ空きでラッキーデイ
かったりい油汚れもこれでバイバイ

誰だ誰だ頭の中 呼びかける声は
あれが欲しいこれが欲しいと歌っている

幸せになりたい 楽して生きていたい
この手に掴みたい あなたのその胸の中

ハッピーで埋め尽くして レストインピースまで行こうぜ
いつかみた地獄もいいところ 愛をばら撒いて
アイラブユー貶してくれ 全部奪って笑ってくれマイハニー
努力　未来　A BEAUTIFUL STAR
努力　未来　A BEAUTIFUL STAR
努力　未来　A BEAUTIFUL STAR
なんか忘れちゃってんだ

努力　未来　A BEAUTIFUL STAR
努力　未来　A BEAUTIFUL STAR
努力　未来　A BEAUTIFUL STAR
努力　未来　A BEAUTIFUL STAR

4443で外れる炭酸水
ハングリー拗らせて吐きそうな人生

「止まない雨はない」より先に その傘をくれよ
あれが欲しい これが欲しい 全て欲しい ただ虚しい

幸せになりたい  楽して生きていたい
全部滅茶苦茶にしたい  何もかも消し去りたい
あなたのその胸の中

ラッキーで埋め尽くして レストインピースまで行こうぜ
良い子だけ迎える天国じゃ どうも生きらんない
アイラブユー貶して奪って笑ってくれマイハニー
努力　未来　A BEAUTIFUL STAR
努力　未来　A BEAUTIFUL STAR
努力　未来　A BEAUTIFUL STAR
なんか忘れちゃってんだ

ハッピー ラッキー こんにちはベイビー
良い子でいたい そりゃつまらない
ハッピー ラッキー こんにちはベイビーソースイート
努力　未来　A BEAUTIFUL STAR
努力　未来　A BEAUTIFUL STAR
努力　未来　A BEAUTIFUL STAR
なんかすごい良い感じ

努力　未来　A BEAUTIFUL STAR
努力　未来　A BEAUTIFUL STAR
努力　未来　A BEAUTIFUL STAR
努力　未来　A BEAUTIFUL STAR",a__,275,2022-10-25T05:59:39Z,2022-10-25T05:59:39Z
モンストとチェンソーマンコラボおめでとうおおおおおお！,モンストとチェンソーマンコラボおめでとうおおおおおお！,若松遼弥高2発達障害タヒね,1,2022-10-27T07:28:56Z,2022-10-27T07:28:56Z
ぱわー玄師マジで草,ぱわー玄師マジで草,アキ,3,2022-10-27T10:02:43Z,2022-10-27T10:02:43Z
今までウジャトの目しか見えなかったのに今回はラーの目も見えてる👀覚醒したのかな😁解放されたの方が合ってる❔なんかいいねぇー。若い時はプライドが邪魔して、出来なかったことが年を重ねて出来るようになったって感じ🎵そう思ってトマト🍅も食べれるかと思ったら、やっぱりトマトは悪魔だった😅ピザとかケチャップは美味しいのに、なぜこんなに違うのだろう💦,"今までウジャトの目しか見えなかったのに今回はラーの目も見えてる👀覚醒したのかな😁
解放されたの方が合ってる❔
なんかいいねぇー。若い時はプライドが邪魔して、出来なかったことが年を重ねて出来るようになったって感じ🎵そう思ってトマト🍅も食べれるかと思ったら、やっぱりトマトは悪魔だった😅ピザとかケチャップは美味しいのに、なぜこんなに違うのだろう💦",麻衣子 高橋,0,2022-10-27T08:42:49Z,2022-10-27T08:42:49Z
米津ムキムキ拳,米津ムキムキ拳,ダータル,4,2022-10-27T05:23:13Z,2022-10-27T05:23:13Z
米津越來越厲害了，不僅會唱歌，畫畫，作曲，跳舞，會飛，現在還會跑酷,米津越來越厲害了，不僅會唱歌，畫畫，作曲，跳舞，會飛，現在還會跑酷,子芸 徐,103,2022-10-25T14:46:41Z,2022-10-25T23:12:07Z
ムッキムキのアンミカみたいな曲だな,ムッキムキのアンミカみたいな曲だな,しろ太郎ｵﾁﾞｻﾝ,2,2022-10-27T02:18:48Z,2022-10-27T02:18:48Z
3:00東映のいつもの採石場,"3:00
東映のいつもの採石場",山D,0,2022-10-27T08:39:30Z,2022-10-27T08:39:30Z
(またおもちゃにされそうな素材出してるよ…),(またおもちゃにされそうな素材出してるよ…),ぼくろほくろ,1,2022-10-26T17:51:25Z,2022-10-26T17:51:25Z
すげーシュールで笑って聞けないんだけどどうしよw,すげーシュールで笑って聞けないんだけどどうしよw,まかはな,1,2022-10-27T09:23:14Z,2022-10-27T09:23:14Z
