textDisplay,textOriginal,authorDisplayName,likeCount,publishedAt,updatedAt
いっちばーん！！,いっちばーん！！,コロナナモレモモ,0,2022-10-26T01:34:11Z,2022-10-26T01:34:11Z
no entiendo un pingo,no entiendo un pingo,pucho correntino,0,2022-10-26T01:40:54Z,2022-10-26T01:40:54Z
メンバーみんななんで健康診断みたいな格好してるのか、どうして誰も疑問も持たなければツッコミもしないの？マキシマムザホルモンでは定番のスタイル？よくあること？何にせよ、曲と映像は最高でしたが！,"メンバーみんななんで健康診断みたいな格好してるのか、どうして誰も疑問も持たなければツッコミもしないの？
マキシマムザホルモンでは定番のスタイル？よくあること？
何にせよ、曲と映像は最高でしたが！",やみいしゃ,0,2022-10-27T01:32:00Z,2022-10-27T01:32:00Z
マキシマムザホルモンって、CDしかないの？Apple Musicで購入するとかできないの？,"マキシマムザホルモンって、CDしかないの？
Apple Musicで購入するとかできないの？",きれーとれもん,0,2022-10-26T04:37:57Z,2022-10-26T04:37:57Z
TVサイズのみって残念,TVサイズのみって残念,ぷーやん,0,2022-10-26T02:58:28Z,2022-10-26T02:58:28Z
んだよ〜2曲だけかよ〜,んだよ〜2曲だけかよ〜,オオツカタイガー,0,2022-10-26T03:20:10Z,2022-10-26T03:20:10Z
"KohN!!,","KohN!!,",MOJOJO,0,2022-10-26T07:15:42Z,2022-10-26T07:15:42Z
q dice,q dice,ONIGIRI,0,2022-10-26T03:43:33Z,2022-10-26T03:43:33Z
lml,lml,Daniel Wyler,0,2022-10-26T01:35:55Z,2022-10-26T01:35:55Z
Kon,Kon,Diego andrew,0,2022-10-26T04:28:57Z,2022-10-26T04:28:57Z
いちこめ！,いちこめ！,染谷健太,0,2022-10-26T01:39:50Z,2022-10-26T01:39:50Z
いちげと,いちげと,ゆゆうた,0,2022-10-26T01:50:35Z,2022-10-26T01:50:35Z
1こめ,1こめ,Player One,0,2022-10-26T01:51:53Z,2022-10-26T01:51:53Z
primero,primero,pucho correntino,0,2022-10-26T01:35:34Z,2022-10-26T01:35:34Z
1,1,bakara,0,2022-10-26T01:33:51Z,2022-10-26T01:33:51Z
hii,hii,Ashley,0,2022-10-26T02:30:52Z,2022-10-26T02:30:52Z
