textDisplay,textOriginal,authorDisplayName,likeCount,publishedAt,updatedAt
"정말 어떤 곡이든 완벽하게 소화하셔서 부르시네요! 저, 정말 잘 듣고있어요~!","정말 어떤 곡이든 완벽하게 소화하셔서 부르시네요! 
저, 정말 잘 듣고있어요~!",프리즈마 ヒカナ,0,2022-10-24T12:14:15Z,2022-10-24T12:14:15Z
圧倒されて聴き入ってしまう…,圧倒されて聴き入ってしまう…,ねん,0,2022-10-24T15:02:04Z,2022-10-24T15:02:04Z
良すぎる〜〜巻き舌がとても好き！プレイリスト行きです🤤✌🏻✌🏻,良すぎる〜〜巻き舌がとても好き！プレイリスト行きです🤤✌🏻✌🏻,たかはし.,0,2022-10-24T13:09:05Z,2022-10-24T13:09:51Z
凄いです❤聴き惚れます❤,"凄いです❤
聴き惚れます❤",かわしまゆきこ,1,2022-10-25T05:01:08Z,2022-10-25T05:01:08Z
あのもうほんとに声かっこいいしMVも最高だしでやばかったです…！ラップと巻舌が好きすぎてどうにかなりそう…(語彙力)MVの天月さんが履いてるヒール付きブーツ好きすぎてもうだめです…！,"あのもうほんとに声かっこいいしMVも最高だしでやばかったです…！
ラップと巻舌が好きすぎてどうにかなりそう…(語彙力)
MVの天月さんが履いてるヒール付きブーツ好きすぎてもうだめです…！",闇夜の猫,0,2022-10-24T10:08:13Z,2022-10-24T10:09:40Z
いつもと全く雰囲気が違っててめちゃめちゃにかっこいいです🥺,いつもと全く雰囲気が違っててめちゃめちゃにかっこいいです🥺,抹茶,0,2022-10-24T10:08:55Z,2022-10-24T10:08:55Z
投稿ありがとうございます！ウタカタララバイ歌いこなせる天月さん強すぎる…,投稿ありがとうございます！ウタカタララバイ歌いこなせる天月さん強すぎる…,ユウカモメ,0,2022-10-24T12:17:00Z,2022-10-24T12:17:00Z
天月さん最高すぎます❤力強いのめっちゃ好きです(全部好きだけど)！！,天月さん最高すぎます❤力強いのめっちゃ好きです(全部好きだけど)！！,勉強嫌いの学生,0,2022-10-24T10:18:41Z,2022-10-24T10:18:41Z
がなりも巻き舌もラップも好きが詰まってる...😭🙏✨,がなりも巻き舌もラップも好きが詰まってる...😭🙏✨,とりめし,0,2022-10-24T13:15:28Z,2022-10-24T13:15:28Z
ラップのところ、ちゃんと伝わる…😳💕自分だったら何言ってるか分からなくなるので尊敬でしかないです！😍,"ラップのところ、ちゃんと伝わる…😳💕
自分だったら何言ってるか分からなくなるので尊敬でしかないです！😍",ひかる,0,2022-10-24T17:49:03Z,2022-10-24T17:49:03Z
