textDisplay,textOriginal,authorDisplayName,likeCount,publishedAt,updatedAt
結構難しい動画なはずなのに見やすくてわかりやすいのほんと虫さんの編集力を感じる,結構難しい動画なはずなのに見やすくてわかりやすいのほんと虫さんの編集力を感じる,れもんぐみ,1,2022-10-27T08:47:05Z,2022-10-27T08:47:05Z
5:00うしろで爆笑してるてつや好き,5:00うしろで爆笑してるてつや好き,Ayataka,119,2022-10-26T12:47:52Z,2022-10-26T12:47:52Z
しばゆー時間なかったとか言いながら訳分からん語呂が気持ちいい言葉作るの想像出来すぎて笑う,しばゆー時間なかったとか言いながら訳分からん語呂が気持ちいい言葉作るの想像出来すぎて笑う,ちゃんぐ,7,2022-10-26T17:42:41Z,2022-10-26T17:42:41Z
水平思考クイズ動画にするとちゃんとクイズとしてやるかテンポ悪い動画になりそうなのにちゃんとおもろくできるのすごいわ,水平思考クイズ動画にするとちゃんとクイズとしてやるかテンポ悪い動画になりそうなのにちゃんとおもろくできるのすごいわ,カジリン。,4,2022-10-26T20:10:38Z,2022-10-26T20:10:38Z
この問題色んな人に解いてほしいクイズノックとか見てみたい…,"この問題色んな人に解いてほしい
クイズノックとか見てみたい…",k,12,2022-10-26T19:45:32Z,2022-10-26T19:45:32Z
アンジェリーナジョリジョリ剃毛ちゃんという語呂の良さが最高に心地よい笑,アンジェリーナジョリジョリ剃毛ちゃんという語呂の良さが最高に心地よい笑,nanaco,18,2022-10-26T14:28:57Z,2022-10-26T14:28:57Z
しばゆーなら1000回質問してもわからん問題つくれそうw　理不尽閃きクイズみたいなノリで,しばゆーなら1000回質問してもわからん問題つくれそうw　理不尽閃きクイズみたいなノリで,ずんだきなこ,44,2022-10-26T12:35:44Z,2022-10-26T12:35:44Z
時間がないのにアンジェリーナジョリジョリ剃毛って名前が思いつくしばゆーさすがww,時間がないのにアンジェリーナジョリジョリ剃毛って名前が思いつくしばゆーさすがww,明太子,25,2022-10-26T13:45:38Z,2022-10-26T13:45:38Z
この難問に対してちゃんと真相に迫る質問ができるの、前列3人のあたまの良さ出ちゃってる,この難問に対してちゃんと真相に迫る質問ができるの、前列3人のあたまの良さ出ちゃってる,タグフィット,1,2022-10-27T02:42:31Z,2022-10-27T02:42:31Z
めちゃくちゃ面白かった〜！またやって欲しい,めちゃくちゃ面白かった〜！またやって欲しい,わたかる,3,2022-10-26T14:03:07Z,2022-10-26T14:03:07Z
まじ第2回を求めます見てて本当に楽しかった,まじ第2回を求めます見てて本当に楽しかった,Austin,15,2022-10-26T18:04:22Z,2022-10-26T18:04:22Z
複数問かと思ったら1問だけでかつ満足感のある動画1本撮れるのすごい,複数問かと思ったら1問だけでかつ満足感のある動画1本撮れるのすごい,Kodai 102,6,2022-10-26T17:00:33Z,2022-10-26T17:00:33Z
水平思考クイズ、納得できるやつは大好きマンだから超絶楽しかった〜！第2回やってほしい！笑,水平思考クイズ、納得できるやつは大好きマンだから超絶楽しかった〜！第2回やってほしい！笑,あのん,12,2022-10-26T16:31:16Z,2022-10-26T16:31:16Z
答えわかった上でもう一度見るとマジでてつやの気持ちわかる,答えわかった上でもう一度見るとマジでてつやの気持ちわかる,ラルリーク,5,2022-10-26T14:18:35Z,2022-10-26T14:18:35Z
こういう系の企画めっちゃ好き,こういう系の企画めっちゃ好き,磯野アナゴ,5,2022-10-26T16:39:26Z,2022-10-26T16:39:26Z
水平思考クイズというのは、数ある可能性の中から質問を用いて一つの答えに近づき絞られていくのが楽しみの一つなんじゃいな,水平思考クイズというのは、数ある可能性の中から質問を用いて一つの答えに近づき絞られていくのが楽しみの一つなんじゃいな,黒縁めがね,25,2022-10-26T15:59:17Z,2022-10-26T15:59:17Z
0:55 虫さんの「突拍子もない設定が出てくるというか…」のあと、食い気味に「あれ、やかましいですよね。」って言うりょうくん のやり取りが好き,0:55 虫さんの「突拍子もない設定が出てくるというか…」のあと、食い気味に「あれ、やかましいですよね。」って言うりょうくん のやり取りが好き,根本京佳,3,2022-10-27T02:22:42Z,2022-10-27T02:23:07Z
まじでこの問題作れるてつやすごすぎる,まじでこの問題作れるてつやすごすぎる,ヒカリ,24,2022-10-26T13:44:43Z,2022-10-26T13:44:43Z
てつやの思考が凄いからもっと問題作って欲しいな！,てつやの思考が凄いからもっと問題作って欲しいな！,るんばっ,1,2022-10-27T00:52:13Z,2022-10-27T00:52:13Z
昔サブチャンでやってた時の、てつやがサラッと正解してみんながドン引きするやつ好き,昔サブチャンでやってた時の、てつやがサラッと正解してみんながドン引きするやつ好き,ドゥメソン,383,2022-10-26T11:52:26Z,2022-10-26T11:52:26Z
シリーズ化して欲しい！！！,シリーズ化して欲しい！！！,ちぇみこ,13,2022-10-26T14:10:18Z,2022-10-26T14:10:18Z
虫さんの編集すきです笑いました😂,"虫さんの編集すきです
笑いました😂",ぴ,8,2022-10-26T14:03:17Z,2022-10-26T14:03:17Z
これクイズノックにもやって欲しい。またコラボしてくれないかな〜。,"これクイズノックにもやって欲しい。
またコラボしてくれないかな〜。",丿\  へつほつ,13,2022-10-26T15:45:12Z,2022-10-26T15:45:12Z
9:56のりょうの「事件じゃん」が爽やか顔すぎてなんか好き笑,9:56のりょうの「事件じゃん」が爽やか顔すぎてなんか好き笑,田淵大翔,39,2022-10-26T13:33:34Z,2022-10-26T13:33:34Z
あらゆる可能性を潰しつつガツンと納得感がある答えが導かれるのがおもろいんだよなあ。「ラテシン」とか「Cindy」ってサイトの良問を見るといいぞ,あらゆる可能性を潰しつつガツンと納得感がある答えが導かれるのがおもろいんだよなあ。「ラテシン」とか「Cindy」ってサイトの良問を見るといいぞ,中浦ジュリアン,27,2022-10-26T12:45:16Z,2022-10-26T12:45:16Z
水平思考クイズって結局質問で聞くべき定文的なのがあるよね,水平思考クイズって結局質問で聞くべき定文的なのがあるよね,Luki,15,2022-10-26T12:51:31Z,2022-10-26T12:51:31Z
前に水平思考クイズやってた時の動画めっちゃ見てたから嬉しい…！！！😂❤,前に水平思考クイズやってた時の動画めっちゃ見てたから嬉しい…！！！😂❤,m!k!,8,2022-10-26T13:20:32Z,2022-10-26T13:20:32Z
これめちゃくちゃおもろいな。真面目に解答してて答え聞いたら、気持ちいいパターン,これめちゃくちゃおもろいな。真面目に解答してて答え聞いたら、気持ちいいパターン,ダウンタウンのヒトシ,10,2022-10-26T15:04:42Z,2022-10-26T15:04:42Z
結局てつやの頭の良さを見せつけられる動画だった頭の回転早い人は水平思考クイズを解くことも作ることも出来るのかつよ,"結局てつやの頭の良さを見せつけられる動画だった
頭の回転早い人は水平思考クイズを解くことも作ることも出来るのかつよ",のわのわ,4,2022-10-26T17:35:48Z,2022-10-26T17:35:48Z
普通にてつやの作った問題が良問すぎる,普通にてつやの作った問題が良問すぎる,やきそば,95,2022-10-26T12:23:07Z,2022-10-26T12:23:07Z
普通に問題を一緒に楽しんでた。解答自体はとんでも展開で驚かされたけど、しっかり聞いていったら答えられそうな難易度で良かった。動画内容とは関係ないけど、いつの間にか自分の中でしっかりエンディングが馴染んでることに、今更気づいたわ,"普通に問題を一緒に楽しんでた。
解答自体はとんでも展開で驚かされたけど、しっかり聞いていったら答えられそうな難易度で良かった。

動画内容とは関係ないけど、いつの間にか自分の中でしっかりエンディングが馴染んでることに、今更気づいたわ",皆笠湊,9,2022-10-26T20:23:01Z,2022-10-26T20:23:01Z
これ1時間ぐらい見たい,これ1時間ぐらい見たい,ふじふじ,7,2022-10-26T14:36:07Z,2022-10-26T14:36:07Z
面白いから定期的にしてほしい😂😂,面白いから定期的にしてほしい😂😂,ぽんぽこ,0,2022-10-27T04:45:36Z,2022-10-27T04:45:36Z
これ、最後まで見てもう一回最初から見直すとすごくオモロイ,これ、最後まで見てもう一回最初から見直すとすごくオモロイ,石井康,9,2022-10-26T13:20:38Z,2022-10-26T13:20:38Z
｢りょうは結婚できます｣って自分で言ってるりょうくんかっこいい笑,"｢りょうは結婚できます｣
って自分で言ってるりょうくんかっこいい笑",かなかな,187,2022-10-26T12:10:41Z,2022-10-26T12:10:41Z
これめっちゃ面白いワクワクした想像力が鍛えられるまたサブちゃんでもいいからやって欲しい(時間えぐいけど),"これめっちゃ面白い
ワクワクした
想像力が鍛えられる
またサブちゃんでもいいからやって欲しい(時間えぐいけど)",雪降る夜のペチカ,1,2022-10-27T03:48:52Z,2022-10-27T03:48:52Z
水平思考クイズでてつやが無双するの大好きでした,水平思考クイズでてつやが無双するの大好きでした,S,26,2022-10-26T12:53:56Z,2022-10-26T12:53:56Z
10:03アキネーター動画の野球質問といい今回のしばゆートイレと、動画の本筋に関係ない質問出てくるの好きw,"10:03
アキネーター動画の野球質問といい今回のしばゆートイレと、動画の本筋に関係ない質問出てくるの好きw",ぬめろん,19,2022-10-26T12:25:15Z,2022-10-26T12:26:36Z
問題画面の裏のハテナが動いてるのも良いし、マルとバツがピヨって出るのも良い編集見やすい,"問題画面の裏のハテナが動いてるのも良いし、マルとバツがピヨって出るのも良い
編集見やすい",チャンネルもりやの,2,2022-10-26T20:31:01Z,2022-10-26T20:31:01Z
こういう問題考えられる力まじですごい,こういう問題考えられる力まじですごい,あいうえおこし,0,2022-10-27T10:23:29Z,2022-10-27T10:23:29Z
虫さん編集まじで見やすいから助かる,虫さん編集まじで見やすいから助かる,わかさぎ,8,2022-10-26T23:35:51Z,2022-10-26T23:35:51Z
08:54「待って今大事なこと言った？」のとこ好きwwゆめまるが自分で聞いたのに「大事だね～」みたいなスタンスでいるのもおもろい,"08:54
「待って今大事なこと言った？」のとこ好きww
ゆめまるが自分で聞いたのに「大事だね～」みたいなスタンスでいるのもおもろい",マシュマロ中尉,17,2022-10-26T16:27:00Z,2022-10-26T16:27:00Z
毒舌虫眼鏡止まらねぇなはっきり言うとこが好き,毒舌虫眼鏡止まらねぇなはっきり言うとこが好き,ahu_ashu,36,2022-10-26T12:20:26Z,2022-10-26T12:20:26Z
公開されてからもう3回も見てる😂ココ最近で1番見返したくなる動画！！,"公開されてからもう3回も見てる😂
ココ最近で1番見返したくなる動画！！",かれん,0,2022-10-27T02:32:19Z,2022-10-27T02:32:19Z
これは知的でいつもと違った面白さだった,これは知的でいつもと違った面白さだった,いあ,2,2022-10-27T06:24:10Z,2022-10-27T06:24:10Z
聞きながら寝ようと思ったけど真面目にジョリジョリ剃毛ちゃんって言うのが面白すぎて眠れなくなってしまった笑,聞きながら寝ようと思ったけど真面目にジョリジョリ剃毛ちゃんって言うのが面白すぎて眠れなくなってしまった笑,あ る,4,2022-10-26T13:38:42Z,2022-10-26T13:38:42Z
確かにてつや得意そうこれ出してる側おもしろいんよね！トップ4の面々にもこの問題やったほしい,"確かにてつや得意そう
これ出してる側おもしろいんよね！

トップ4の面々にもこの問題やったほしい",c97,0,2022-10-27T00:42:47Z,2022-10-27T00:42:47Z
絶対解けないレベルなのに100回しか質問出来ないのは厳しい,絶対解けないレベルなのに100回しか質問出来ないのは厳しい,Anu.,3,2022-10-26T14:37:58Z,2022-10-26T14:37:58Z
4:51ゆめまるの胸毛絡まり考察死ぬほど笑ったやばかった,"4:51
ゆめまるの胸毛絡まり考察死ぬほど笑ったやばかった",kyoka,7,2022-10-26T16:06:14Z,2022-10-26T16:06:14Z
水平思考クイズ大好き人間なので1:39 てつやが全部言ってくれて(σ･ω･)σそれなってなった！実は俊光はひとりじゃなかったとか、質問する前と後で世界が180度変わるめっちゃ良問！,"水平思考クイズ大好き人間なので
1:39 てつやが全部言ってくれて
(σ･ω･)σそれなってなった！

実は俊光はひとりじゃなかったとか、質問する前と後で世界が180度変わるめっちゃ良問！",なつミン,11,2022-10-26T13:20:21Z,2022-10-26T13:20:21Z
